COUNTRY,SUBNATIO,SCHOOLID,SC01Q01,SC02Q01,SC02Q02,SC03Q01,SC04Q01,SC04Q02,SC04Q03,SC04Q04,SC05N01,SC05Q01,SC05Q02,SC05Q03,SC05Q04,SC05Q05,SC05Q06,SC05Q07,SC05Q08,SC05Q09,SC05Q10,SC05Q11,SC05Q12,SC05Q13,SC05Q14,SC06Q01,SC06Q02,SC07N01,SC07N10,SC07N20,SC07N30,SC08Q01,SC08Q02,SC08Q03,SC08Q05,SC08Q06,SC08Q07,SC08Q08,SC08Q09,SC08Q10,SC08Q11,SC08Q12,SC08Q13,SC08Q14,SC08Q15,SC08Q16,SC08Q17,SC08Q18,SC08Q19,SC08Q20,SC09Q01,SC09Q02,SC09Q03,SC09Q04,SC09Q05,SC09Q06,SC10Q01,SC10Q02,SC10Q03,SC10Q04,SC10Q05,SC10Q06,SC11Q01,SC11Q02,SC11Q03,SC11Q04,SC11Q05,SC11Q06,SC11Q07,SC12Q01,SC12Q02,SC12Q03,SC12Q04,SC12Q05,SC13Q01,SC13Q02,SC13Q03,SC13Q04,SC13Q05,SC13Q06,SC13Q07,SC13Q08,SC14Q01,SC15Q01,SC15QN02,SC15Q02,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC18Q11,SC18Q21,SC18Q12,SC18Q22,SC18N13,SC18N23,SC18N14,SC18N24,SC18N15,SC18N25,SC18N16,SC18N26,SC19Q11,SC19Q21,SC19Q12,SC19Q22,SC19Q13,SC19Q23,SC19Q14,SC19Q24,SC19Q15,SC19Q25,SC20Q01,SC20Q02,SC20Q03,SC20Q04,SC21Q01,SC21Q02,SC21Q03,SC22Q01,SC22Q02,SC22Q03,SC23Q01,SC23Q02,SC23Q03,SC24Q01,SC24Q02,SC24Q03,SC24Q04,SC25Q01,SC25Q02,SC25Q03,SC25Q04,SC25Q05,SC25Q06,SC25Q07,SC25Q08,SC25Q09,SC25Q10,SC25Q11,SC25Q12,SC25Q13,SC26Q01A,SC26Q01B,SC26Q01C,SC26Q01D,SC26Q01E,SC26Q02A,SC26Q02B,SC26Q02C,SC26Q02D,SC26Q02E,SC26Q03A,SC26Q03B,SC26Q03C,SC26Q03D,SC26Q03E,SC26Q04A,SC26Q04B,SC26Q04C,SC26Q04D,SC26Q04E,SC26Q05A,SC26Q05B,SC26Q05C,SC26Q05D,SC26Q05E,SC26Q06A,SC26Q06B,SC26Q06C,SC26Q06D,SC26Q06E,SC26Q07A,SC26Q07B,SC26Q07C,SC26Q07D,SC26Q07E,SC26Q08A,SC26Q08B,SC26Q08C,SC26Q08D,SC26Q08E,SC26Q09A,SC26Q09B,SC26Q09C,SC26Q09D,SC26Q09E,SC26Q10A,SC26Q10B,SC26Q10C,SC26Q10D,SC26Q10E,SC26Q11A,SC26Q11B,SC26Q11C,SC26Q11D,SC26Q11E,SC26Q12A,SC26Q12B,SC26Q12C,SC26Q12D,SC26Q12E,SC27Q01A,SC27Q01B,SC27Q01C,SC27Q01D,SC27Q02A,SC27Q02B,SC27Q02C,SC27Q02D,SC27Q03A,SC27Q03B,SC27Q03C,SC27Q03D,SC27Q04A,SC27Q04B,SC27Q04C,SC27Q04D,SC27Q05A,SC27Q05B,SC27Q05C,SC27Q05D,SC27Q06A,SC27Q06B,SC27Q06C,SC27Q06D,SC27Q07A,SC27Q07B,SC27Q07C,SC27Q07D,SCHLSIZE,SCHLTYPE,SELECT,SMRATIO,STRATIO,SCHWEIGT,ABGROUP,SCHAUTON,SCMATBUI,SCMATEDU,STMORALE,STUDBEHA,TCHCONS,TCHPARTI,TCMORALE,TCSHORT,TEACBEHA,ASSESS,COMPLAN,COMPWEB,MACTIV,PCGIRLS,PROPCERT,PROPMA5A,PROPMATH,PROPQPED,RATCOMP,EXCOURSE,AUTRES,AUTCURR,MSTREL,STRATUM
840,8400,89,2,615,587,1,60,0,999,40,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,15,6,26,180,7,5,2,2,1,3,2,3,2,1,1,1,2,1,2,2,2,3,1,1,1,363,298,7,10,322,322,1,3,3,4,3,4,2,2,2,2,2,2,2,2,4,5,2,4,1,2,1,1,1,2,1,1,4,1,2,1,2,2,1,2,1,1,2,1,2,101,999,94,999,2,999,3,999,0,999,4,999,13,999,10,999,2,999,1,999,0,999,1,1,1,2,3,2,3,2,2,3,3,2,3,2,2,1,1,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1202,3,1,92.462,11.901,49.63548,2,1.694,.817,.629,.019,-.75,-.078,-.418,.642,.437,-1.091,2,.887,.887,1,.488,.931,.769,.129,997,.302,2,6,4,.06,84000
840,8400,90,4,755,0,2,5,75,20,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,0,0,0,180,7,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,750,220,70,12,750,750,4,1,1,1,4,3,1,1,1,1,1,1,1,3,5,5,5,5,1,1,1,1,1,2,1,1,4,1,1,1,2,2,1,3,1,1,1,2,2,60,999,998,999,13,999,2,999,0,999,0,999,7,999,7,999,0,999,5,999,0,999,1,1,1,2,2,2,3,1,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,755,1,3,107.857,12.583,64.47832,2,1.694,.817,2.2,2.588,.39,-.078,-1.605,-.571,-1.203,-.382,3,1,1,1,0,999,1,.117,997,.993,2,6,4,.03,84000
840,8400,91,3,684,632,1,58.59,0,0,41.41,2,2,2,2,2,2,2,1,1,1,1,1,1,9,9,2,10,30,183,7,5,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,390,232,113,45,390,390,1,4,4,4,4,4,2,2,1,2,1,2,3,2,5,5,2,5,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,1,1,1,2,2,122,1,122,1,20,1,0,0,0,0,0,0,12,998,8,998,2,998,2,0,0,998,1,1,1,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1316,3,0,999,10.743,51.43798,2,.974,1.488,2.2,.514,-.48,-.078,.981,-.571,-1.203,-.135,2,1,1,1,.48,1,.667,.098,997,.296,2,5,4,0,84000
840,8400,92,3,1365,1350,1,100,999,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,0,12,180,8,5,2,2,1,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,722,546,115,7,722,722,4,3,3,4,3,4,2,2,2,2,2,2,2,2,5,5,3,5,1,1,1,1,1,2,2,1,4,2,2,1,2,2,2,2,1,1,1,1,2,116,999,105,999,6,999,1,999,0,999,10,999,19,999,18,999,1,999,3,999,0,999,1,1,1,1,2,2,3,1,1,3,3,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,1,2715,3,1,142.895,23.405,23.73488,2,1.681,-.757,-1.024,.019,-.2,-.078,2.734,-.571,.263,-.382,3,1,1,2,.497,.905,.947,.164,997,.266,2,6,9,.03,84000
840,8400,93,2,610,580,1,93.94,6.06,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,10,5,5,180,7,6,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,1,2,2,2,9998,180,15,10,9998,9998,1,4,4,4,3,4,2,2,2,2,2,2,2,2,5,5,2,5,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,1,1,1,2,2,66,3,66,3,5,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,3,3,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1190,3,0,132.222,17.63,42.9691,2,1.694,-.757,.101,.019,.09,-2.462,1.925,.642,-1.203,1.252,2,9,9,1,.487,1,1,.133,997,99,2,6,4,.05,84000
840,8400,94,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,11.31238,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.07,84000
840,8400,95,2,818,683,1,90,10,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,0,1,5,181,7,6,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,1,200,150,100,50,150,9999,2,4,4,4,4,4,2,2,3,2,3,3,3,2,5,5,2,5,1,1,2,1,1,2,1,1,4,1,3,1,2,2,1,3,1,1,1,1,1,999,999,999,999,999,999,999,999,0,0,1,0,14,999,14,999,0,0,0,0,0,0,1,1,1,2,1,1,2,1,1,4,2,1,3,3,3,3,2,3,3,3,3,2,2,3,3,1,2,1,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1501,3,0,999,999,43.03918,2,-.26,-.137,.265,-1.493,-1.25,-.078,.981,-2.179,-1.203,-.135,2,9,.75,3,.455,999,1,999,997,.133,2,3,4,0,84000
840,8400,96,1,157,176,1,95,999,5,999,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,64,64,180,7,6,3,3,2,4,2,2,4,2,2,3,1,2,1,1,1,1,1,1,4,65,30,20,3,65,65,1,4,4,4,4,4,2,2,1,2,1,1,1,3,5,1,1,5,1,1,2,1,1,1,1,1,4,1,1,1,3,2,3,1,2,1,2,2,2,27,1,27,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,1,2,1,2,1,3,4,1,3,4,2,3,3,3,3,2,2,2,3,2,2,3,2,3,1,3,1,2,1,3,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,333,3,0,166.5,12.109,304.1872,2,.457,.146,.629,1.355,.39,1.06,-.418,-1.775,1.108,-.861,2,1,1,0,.529,1,.5,.073,997,.195,1,5,3,.03,84000
840,8400,97,5,627,610,1,100,0,0,0,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,999,999,75,175,10,7,2,2,2,2,3,3,3,3,1,3,4,4,1,3,3,2,2,2,2,380,342,10,28,380,380,1,4,4,4,4,3,2,2,2,2,1,2,2,3,5,5,4,5,1,1,1,1,1,1,1,1,1,2,2,1,2,3,2,3,1,1,1,1,2,80,999,70,999,0,999,4,999,6,999,999,999,8,999,998,999,998,999,2,999,998,999,1,1,1,1,1,2,3,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1237,3,0,154.625,15.463,37.57106,2,-.995,-1.57,-.37,.514,.09,-.835,-.873,.244,.602,.116,3,1,1,2,.493,.875,999,.1,997,.307,2,4,0,.05,84000
840,8400,98,3,923,851,1,100,0,0,0,1,9,9,9,9,9,9,9,9,1,1,1,1,1,1,10,10,52,182,6,4,4,4,4,4,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,370,288,53,11,370,370,1,2,2,4,2,3,1,2,2,2,9,9,9,2,5,3,5,5,1,1,1,1,1,2,1,1,4,4,4,4,1,2,3,9,1,1,1,1,1,156,1,156,999,40,999,0,999,5,999,0,999,18,998,18,998,0,998,18,998,0,998,1,1,1,1,1,3,4,1,2,4,2,2,3,1,1,1,1,2,3,1,2,2,2,2,3,3,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1774,3,2,98.556,11.335,22.85591,3,-1.236,-.757,-1.024,.694,-.48,1.06,-.01,1.65,3.193,-.135,3,1,1,3,.48,1,1,.115,997,.209,2,1,3,.04,84000
840,8400,99,3,712,671,1,100,999,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,9,9,16,8,30,180,7,7,1,1,1,1,1,1,1,1,3,3,1,3,2,3,3,3,3,2,3,9999,9999,9999,9999,9999,9999,2,4,4,4,4,4,1,2,1,2,2,2,2,2,5,5,1,5,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,3,1,1,1,2,2,108,999,108,999,999,999,999,999,999,999,999,999,13,999,13,999,999,999,13,999,999,999,1,1,1,2,2,2,3,1,2,3,1,1,3,1,1,1,1,1,3,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,9,9,9,9,9,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1383,3,0,106.385,12.806,29.72618,3,-.112,-.137,-.527,.831,-.2,-.078,.435,1.65,-1.203,.922,2,9,9,1,.485,1,1,.12,997,99,2,3,3,.01,84000
840,8400,100,3,623,695,1,97,2,1,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,18,11,998,180,7,5,4,4,4,4,4,3,2,4,2,3,3,3,3,3,3,3,4,3,3,225,210,3,12,225,225,1,3,3,4,3,3,2,2,2,2,2,2,2,4,5,5,5,5,1,1,2,1,1,1,1,1,4,3,3,1,2,2,3,3,1,1,1,1,2,82,6,79,4,15,1,2,1,1,999,999,999,11,999,998,999,998,999,11,999,998,999,1,1,1,1,1,1,3,2,2,2,1,2,3,2,2,2,2,3,4,3,3,3,3,4,4,3,3,1,3,3,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,9,9,9,9,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1318,3,1,119.818,15.506,28.33706,2,-1.082,-.757,-1.393,.019,-2.184,-.835,.955,-.571,3.193,-1.317,3,1,1,2,.527,.953,999,.134,997,.171,2,3,0,.05,84000
840,8400,101,4,820,791,1,50,30,10,10,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,15,10,80,175,9,6,1,1,1,1,2,1,1,2,2,2,3,2,1,1,1,1,1,1,2,9998,95,9998,10,95,10,1,4,1,4,3,3,3,3,2,2,2,2,3,2,5,5,2,5,1,1,2,1,1,2,2,1,4,4,4,4,2,2,2,2,1,2,1,1,2,90,999,81,999,1,999,0,999,0,999,1,999,11,999,11,999,0,999,0,999,0,999,1,1,1,1,3,2,3,2,3,3,3,1,4,2,2,2,2,3,4,3,3,2,2,4,4,1,3,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1611,3,3,146.455,17.9,23.38073,2,-.759,-.137,1.113,-1.209,-1.935,.659,-.873,-.571,-.516,-.382,2,9,9,2,.491,.9,1,.122,997,99,1,4,1,.08,84000
840,8400,102,3,150,183,2,999,80,20,999,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0,0,0,178,7,6,2,3,2,4,3,3,9,1,1,2,1,3,4,3,3,3,2,3,3,50,25,10,6,50,50,4,1,2,2,3,4,2,2,2,2,2,2,2,4,4,3,1,5,1,1,1,1,2,2,2,1,4,4,4,4,2,2,3,3,2,1,1,2,2,16,11,15,2,4,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,2,2,1,2,2,2,4,2,3,3,2,3,3,2,2,2,2,2,3,3,2,3,1,1,3,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,333,9,3,222,15.488,397.3054,2,1.694,.146,-.527,.019,.39,.659,-1.605,-.571,1.108,-.382,2,1,1,1,.55,.744,.667,.07,997,.15,1,6,4,0,84000
840,8400,103,3,484,477,2,1,95,0,4,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,0,0,0,174,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,125,55,33,26,125,9999,4,1,1,3,3,2,1,2,1,1,1,2,2,2,5,5,3,5,1,1,1,2,1,2,1,2,4,4,4,4,2,2,2,2,1,2,1,2,2,48,8,998,999,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,2,1,1,2,2,1,3,2,3,3,3,2,3,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,961,1,3,120.125,18.481,58.60458,2,1.694,1.488,2.2,1.355,2.613,-.078,-1.605,-.571,-1.203,1.252,3,9,1,1,.496,999,1,.154,997,.13,1,6,4,.01,84000
840,8400,104,3,1232,1137,1,100,0,0,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,999,999,10,180,7,6,2,2,1,1,2,3,3,1,1,1,1,3,1,2,1,1,1,1,2,310,250,0,60,230,310,1,1,2,4,2,4,2,2,2,2,2,1,2,2,5,5,5,5,1,2,1,1,1,2,1,2,4,1,1,1,2,2,3,2,1,1,1,2,2,178,0,175,999,4,0,3,0,0,0,0,0,20,0,998,0,998,0,8,0,998,0,1,1,1,2,2,2,3,1,3,3,2,1,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2369,3,3,118.45,13.309,17.4642,2,.457,.446,1.113,.514,.09,-.078,2.334,1.65,.066,.637,3,1,.742,1,.48,.983,999,.112,997,.131,2,4,4,.02,84000
840,8400,105,4,301,296,1,99.01,0,.99,999,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,21,999,75,180,6,5,4,4,2,3,4,3,3,1,3,2,2,2,3,2,2,2,2,3,3,354,315,0,39,354,354,2,4,3,4,3,4,2,3,2,3,3,3,3,2,5,5,1,5,1,1,1,1,1,1,1,1,4,1,2,1,2,2,2,2,2,1,1,1,2,38,1,38,1,0,0,0,0,0,0,0,0,5,1,3,0,2,1,5,1,0,0,1,2,1,2,3,2,3,2,2,3,3,2,3,3,2,2,2,3,4,2,3,3,2,2,3,3,2,2,3,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,597,3,1,108.545,15.506,582.0975,2,1.694,.146,-.058,-1.789,-1.25,-.078,.434,-1.374,1.771,-1.091,2,1,1,2,.496,1,.545,.143,997,.593,1,6,4,.09,84000
840,8400,106,1,324,330,1,95,1,4,999,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,8,11,72,180,7,6,1,1,1,2,1,2,3,2,2,3,2,1,1,4,4,1,3,3,1,185,9999,50,10,185,185,3,3,3,3,3,3,2,3,2,3,2,3,3,2,5,5,4,5,1,1,1,1,1,1,1,1,4,4,4,4,2,2,2,2,1,1,2,2,2,60,1,56,1,8,0,0,0,4,0,0,0,6,999,6,999,0,999,6,999,0,999,1,2,1,2,1,3,4,1,3,4,2,1,3,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,654,3,1,109,10.81,54.03972,2,1.694,.146,-.527,-1.493,-.2,1.06,.434,-.571,-.516,-.135,3,1,1,0,.505,.934,1,.1,997,.283,2,6,4,.03,84000
840,8400,107,5,1507,1621,1,98,1,1,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,11,61,180,8,6,3,2,2,2,2,3,3,3,3,2,1,2,1,2,2,2,2,3,3,882,722,160,40,882,700,2,4,4,4,3,4,2,2,2,1,1,2,2,2,5,5,3,5,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,2,2,1,2,2,2,150,0,140,999,34,0,3,0,0,0,7,0,16,0,5,0,0,0,0,0,0,0,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,1,1,2,3,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3128,3,0,195.5,20.853,18.37008,2,.457,.446,-.37,.831,.09,-1.654,.434,1.65,.602,.372,3,.794,1,0,.518,.933,.313,.107,997,.282,1,4,4,.04,84000
840,8400,108,1,456,434,1,100,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,1,45,178,7,7,1,2,1,3,1,2,2,1,3,3,2,3,1,2,2,3,3,2,3,168,65,5,14,160,168,1,4,4,4,4,4,1,2,2,2,2,2,2,2,5,2,3,5,1,2,1,1,1,1,1,1,4,4,4,4,2,1,2,2,1,1,2,2,2,60,2,60,2,0,0,0,0,0,0,0,0,22,1,998,0,998,1,998,0,0,0,1,1,1,1,1,2,3,1,1,3,2,2,3,2,2,1,1,1,4,2,2,2,2,2,2,3,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,890,3,0,39.556,14.59,134.2495,3,.974,-.432,-.214,.514,-.48,-.078,.434,.642,.066,.372,2,1,.952,0,.488,1,999,.369,997,.189,2,6,3,.02,84000
840,8400,109,3,561,595,1,99,1,0,0,9,9,9,9,9,9,1,1,1,9,9,9,9,9,9,2,999,61,180,7,6,2,2,1,2,1,1,1,2,2,3,1,4,2,2,2,1,1,2,2,412,130,300,22,412,412,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,2,2,2,4,1,1,1,3,3,3,3,2,1,1,1,2,76,4,72,4,3,999,1,999,3,999,0,999,23,2,9,999,4,999,4,999,0,999,1,1,1,1,1,2,4,1,2,4,2,1,4,1,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1156,3,9,48.167,14.821,549.254,1,-.519,-.432,.439,997,.39,1.623,-.01,1.036,.066,.116,9,1,1,2,.515,.949,.391,.308,997,.356,1,3,2,.09,84000
